调整订单	物料代码	仓库	调整原因	输入日期	调整库存	金额
ADJ069411	03414017	A03	TL06B	2020-07-08	-25	-109.75
ADJ069555	03413031	A03	TL06B	2020-07-09	-400	-396
ADJ069973	035097061466	A03	TL06B	2020-07-15	-100	-129
ADJ069982	035032060003	A03	TL06B	2020-07-15	-15	-79.95
ADJ070394	035032060003	A03	TL06B	2020-07-21	-48	-255.84
ADJ070877	03412703	A03	TL06B	2020-07-24	-40	-60.4
ADJ070901	03413032	A03	TL06B	2020-07-24	-200	-172
ADJ070912	035097061465	A03	TL06B	2020-07-24	-158	-195.92
ADJ070949	035047060307	A03	TL06B	2020-07-24	-15	-29.85
ADJ070028	04674325	A03	T184	2020-07-16	-3	-68.19
ADJ071112	030015060053	A03	TEG02	2020-07-24	-1	-177.12
ADJ071123	030014060065	A03	TEG02	2020-07-24	-1	-205.2
ADJ068869	04674325	A03	TG06	2020-06-30	-3	-68.19
ADJ069937	030030060258	A008	TL06A	2020-07-14	-150	-1287
ADJ070850	030005000275	A008	TL06A	2020-07-24	-20	-109.6
ADJ070863	030005000278	A008	TL06A	2020-07-24	-50	-514
ADJ069964	030030060138	A008	TL06B	2020-07-15	-10	-597.7
ADJ070710	030030060165	A008	TL06B	2020-07-23	-2	-76.84
ADJ070726	04534100062	A008	TL06B	2020-07-23	-4	-204.08
ADJ071235	030030060138	A008	TL06B	2020-07-25	-1	-59.77
ADJ071290	04225200200	A008	TL06B	2020-07-25	-20	-137
ADJ071307	04574100152	A008	TL06B	2020-07-25	-2	-98.98
ADJ069037	04674325	A03	TL06B	2020-07-07	-2	-45.46
ADJ069130	030005060233	A03	TL06B	2020-07-07	-17	-763.98
ADJ069148	04574100074	A03	TL06B	2020-07-07	-32	-225.6
ADJ069267	04574100078	A03	TL06B	2020-07-08	-30	-175.2
ADJ069269	030030060258	A03	TL06B	2020-07-08	-30	-257.4
ADJ069362	030005060233	A03	TL06B	2020-07-08	-8	-359.52
ADJ069367	04574100152	A03	TL06B	2020-07-08	-1	-49.49
ADJ069392	04574100074	A03	TL06B	2020-07-08	-25	-176.25
ADJ069394	04574100074	A03	TL06B	2020-07-08	-30	-211.5
ADJ069410	04225200200	A03	TL06B	2020-07-08	-30	-205.5
ADJ069668	030030060258	A03	TL06B	2020-07-10	-30	-257.4
ADJ069778	04574100074	A03	TL06B	2020-07-10	-23	-162.15
ADJ069779	030030060138	A03	TL06B	2020-07-10	-2	-119.54
ADJ069970	04674325	A03	TL06B	2020-07-15	-5	-113.65
ADJ069975	04574100074	A03	TL06B	2020-07-15	-33	-232.65
ADJ069985	030005000275	A03	TL06B	2020-07-15	-10	-54.8
ADJ070348	04574100078	A03	TL06B	2020-07-21	-12	-70.08
ADJ070927	030050060410	A03	TL06B	2020-07-24	-15	-131.4
ADJ070950	04534100062	A03	TL06B	2020-07-24	-4	-204.08
ADJ069682	03833896	A008	T184	2020-07-10	-36	-291.6
ADJ069727	030005060198	A008	T184	2020-07-10	-1	-9.19
ADJ069203	030005060204	A03	T184	2020-07-07	-88	-709.28
ADJ070099	03632751	A03	T184	2020-07-16	-25	-208.75
ADJ068771	030005060204	A03	TG06	2020-06-30	-25	-201.5
ADJ069938	03005100035	A008	TL06A	2020-07-14	-150	-1017
ADJ070282	030005060198	A008	TL06A	2020-07-19	-9	-82.71
ADJ071289	03632751	A008	TL06A	2020-07-25	-100	-835
ADJ071292	03833950	A008	TL06B	2020-07-25	-38	-315.4
ADJ071339	03005000006	A008	TL06B	2020-07-25	-2	-16.06
ADJ068841	030203060004	A03	TL06B	2020-06-30	-22	-187.66
ADJ068842	06612032	A03	TL06B	2020-06-30	-18	-94.68
ADJ069126	030203060009	A03	TL06B	2020-07-07	-30	-187.5
ADJ069296	03005100035	A03	TL06B	2020-07-08	-43	-291.54
ADJ069299	03005000006	A03	TL06B	2020-07-08	-20	-160.6
ADJ069363	03833381	A03	TL06B	2020-07-08	-50	-210.5
ADJ069395	03323765	A03	TL06B	2020-07-08	-30	-117.6
ADJ069415	03833381	A03	TL06B	2020-07-08	-60	-252.6
ADJ069429	030050000099	A03	TL06B	2020-07-08	-20	-158.2
ADJ069611	030005060695	A03	TL06B	2020-07-09	-21	-54.6
ADJ069688	03005100035	A03	TL06B	2020-07-10	-30	-203.4
ADJ069991	03833950	A03	TL06B	2020-07-15	-25	-207.5
ADJ070879	030050000049	A03	TL06B	2020-07-24	-41	-209.51
ADJ070911	03635850	A03	TL06B	2020-07-24	-15	-118.2
TB1002417	012178060032	B50	TEB02	2020-07-25	-1	-136.17
TB1002417	01217806003201	B50	TEB02	2020-07-25	-2	-255.76
ADJ070031	012150060172	A03	TEK02	2020-07-16	-1	-462.87
ADJ070075	012150060169	A03	TEK02	2020-07-16	-1	-287.78
TH1000222	011002060226	D12	T130K	2020-07-23	-4	-9544.64
ADJ069806	011811060005	A008	T184	2020-07-10	-24	-7.92
ADJ071232	0610010513	A008	TL06A	2020-07-25	-400	-168
ADJ069043	06102412	A03	TL06A	2020-07-07	-302	-117.78
ADJ069090	06100042	A03	TL06A	2020-07-07	-4000	-1560
ADJ069092	06100103	A03	TL06A	2020-07-07	-1505	-496.65
ADJ069132	06100103	A03	TL06A	2020-07-07	-1969	-649.77
ADJ069151	06100023	A03	TL06A	2020-07-07	-84	-24.36
ADJ069152	061000231	A03	TL06A	2020-07-07	-21	-5.88
ADJ069169	06100042	A03	TL06A	2020-07-07	-3740	-1458.6
ADJ069254	06102412	A03	TL06A	2020-07-07	-5003	-1951.17
ADJ069274	06102412	A03	TL06A	2020-07-08	-129	-50.31
ADJ069303	06100023	A03	TL06A	2020-07-08	-283	-82.07
ADJ069306	061001059	A03	TL06A	2020-07-08	-2	-0.98
ADJ069307	06100103	A03	TL06A	2020-07-08	-18	-5.94
ADJ069330	06102412	A03	TL06A	2020-07-08	-393	-153.27
ADJ069331	0610010513	A03	TL06A	2020-07-08	-100	-42
ADJ069332	06100103	A03	TL06A	2020-07-08	-17	-5.61
ADJ069350	061000231	A03	TL06A	2020-07-08	-125	-35
ADJ069369	06100103	A03	TL06A	2020-07-08	-215	-70.95
ADJ069372	06103005	A03	TL06A	2020-07-08	-6	-3.18
ADJ069435	061000231	A03	TL06A	2020-07-08	-31	-8.68
ADJ069436	06103008	A03	TL06A	2020-07-08	-2	-1.38
ADJ069971	06102412	A03	TL06A	2020-07-15	-33	-12.87
ADJ069976	061001059	A03	TL06A	2020-07-15	-28	-13.72
ADJ069977	06100023	A03	TL06A	2020-07-15	-18	-5.22
ADJ069981	06100042	A03	TL06A	2020-07-15	-48	-18.72
ADJ069984	061000231	A03	TL06A	2020-07-15	-16	-4.48
ADJ069987	06100023	A03	TL06A	2020-07-15	-34	-9.86
ADJ069994	06103008	A03	TL06A	2020-07-15	-8	-5.52
ADJ070061	06100042	A03	TL06A	2020-07-16	-201	-78.39
ADJ070105	06100103	A03	TL06A	2020-07-16	-72	-23.76
ADJ070106	06103005	A03	TL06A	2020-07-16	-18	-9.54
ADJ070129	061000231	A03	TL06A	2020-07-16	-12	-3.36
ADJ070182	06100114	A03	TL06A	2020-07-16	-1	-0.52
ADJ070183	06100115	A03	TL06A	2020-07-16	-1	-0.56
ADJ070559	06100023	A03	TL06A	2020-07-22	-6	-1.74
ADJ070577	06100023	A03	TL06A	2020-07-22	-12	-3.48
ADJ070578	06100103	A03	TL06A	2020-07-22	-12	-3.96
ADJ070587	061000231	A03	TL06A	2020-07-22	-12	-3.36
ADJ070705	06100042	A03	TL06A	2020-07-23	-45	-17.55
ADJ070730	06100103	A03	TL06A	2020-07-23	-18	-5.94
ADJ070751	06100023	A03	TL06A	2020-07-23	-64	-18.56
ADJ070769	061000231	A03	TL06A	2020-07-23	-1	-0.28
ADJ071046	061001059	A03	TL06A	2020-07-24	-600	-294
ADJ071052	06100103	A03	TL06A	2020-07-24	-27	-8.91
ADJ069963	06102029	A008	TL06B	2020-07-15	-600	-174
ADJ070761	061001059	A008	TL06B	2020-07-23	-120	-58.8
ADJ070779	0610010510	A008	TL06B	2020-07-23	-160	-67.2
ADJ071236	06100114	A008	TL06B	2020-07-25	-400	-208
ADJ069127	06102165	A03	TL06B	2020-07-07	-600	-162
ADJ069185	06102166	A03	TL06B	2020-07-07	-600	-174
ADJ069270	06102029	A03	TL06B	2020-07-08	-400	-116
ADJ069391	0610010513	A03	TL06B	2020-07-08	-100	-42
